Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Album,End Time,End Time (Adj),Track Uri,Unique ID,F1,Minutes Listened,Ms Played
2021,August,1,Ed Sheeran,Small Bump,+,8/19/2021 7:57:00 PM,8/19/2021 2:57:00 PM,2sKgjO8vxk7znTpwNAptaW,Ed Sheeran:Small Bump,15583,0.028433333,1706
2020,November,1,Ed Sheeran,Small Bump,+,11/29/2020 4:34:00 PM,11/29/2020 11:34:00 AM,2sKgjO8vxk7znTpwNAptaW,Ed Sheeran:Small Bump,3203,4.32355,259413
2021,March,1,Ed Sheeran,Small Bump,+,3/3/2021 7:16:00 PM,3/3/2021 2:16:00 PM,2sKgjO8vxk7znTpwNAptaW,Ed Sheeran:Small Bump,6172,4.32355,259413
2021,March,1,Ed Sheeran,Grade 8,+,3/3/2021 7:07:00 PM,3/3/2021 2:07:00 PM,3OXzT07QntlOQEZRGtJ73b,Ed Sheeran:Grade 8,6170,2.998,179880
2021,August,1,Ed Sheeran,Grade 8,+,8/1/2021 12:50:00 PM,8/1/2021 7:50:00 AM,3OXzT07QntlOQEZRGtJ73b,Ed Sheeran:Grade 8,14760,2.998,179880
2021,June,1,Ed Sheeran,Wake Me Up,+,6/18/2021 6:54:00 PM,6/18/2021 1:54:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,11705,0.015083333,905
2021,July,1,Ed Sheeran,Wake Me Up,+,7/10/2021 6:14:00 AM,7/10/2021 1:14:00 AM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,13332,0.015283333,917
2021,April,1,Ed Sheeran,Wake Me Up,+,4/8/2021 3:37:00 PM,4/8/2021 10:37:00 AM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,8210,0.02595,1557
2021,July,1,Ed Sheeran,Wake Me Up,+,7/1/2021 6:19:00 PM,7/1/2021 1:19:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,12667,0.1078,6468
2021,June,1,Ed Sheeran,Wake Me Up,+,6/6/2021 8:15:00 PM,6/6/2021 3:15:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,10859,0.135733333,8144
2021,July,1,Ed Sheeran,Wake Me Up,+,7/6/2021 3:34:00 AM,7/5/2021 10:34:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,12925,0.163566667,9814
2021,June,1,Ed Sheeran,Wake Me Up,+,6/25/2021 10:00:00 PM,6/25/2021 5:00:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,12008,0.1959,11754
2021,May,1,Ed Sheeran,Wake Me Up,+,5/15/2021 8:40:00 PM,5/15/2021 3:40:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,9842,1.224933333,73496
2020,December,1,Ed Sheeran,Wake Me Up,+,12/27/2020 7:47:00 PM,12/27/2020 2:47:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,4029,3.826883333,229613
2021,March,1,Ed Sheeran,Wake Me Up,+,3/3/2021 7:11:00 PM,3/3/2021 2:11:00 PM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,6171,3.826883333,229613
2021,August,1,Ed Sheeran,Wake Me Up,+,8/18/2021 2:56:00 PM,8/18/2021 9:56:00 AM,3bZTspAdEUAKc2M1Sle125,Ed Sheeran:Wake Me Up,15501,3.826883333,229613
2021,March,1,Ed Sheeran,Kiss Me,+,3/3/2021 7:34:00 PM,3/3/2021 2:34:00 PM,4mQCOxLRPvVGjsfKpOBSlN,Ed Sheeran:Kiss Me,6177,4.680883333,280853
2021,January,1,Ed Sheeran,Drunk,+,1/2/2021 11:25:00 PM,1/2/2021 6:25:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,4160,0,0
2021,March,1,Ed Sheeran,Drunk,+,3/20/2021 11:30:00 PM,3/20/2021 6:30:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,7107,0.0135,810
2021,June,1,Ed Sheeran,Drunk,+,6/29/2021 5:14:00 AM,6/29/2021 12:14:00 AM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,12465,0.030216667,1813
2021,August,1,Ed Sheeran,Drunk,+,8/19/2021 7:57:00 PM,8/19/2021 2:57:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,15582,0.0455,2730
2021,May,1,Ed Sheeran,Drunk,+,5/25/2021 1:20:00 AM,5/24/2021 8:20:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,10283,0.386016667,23161
2021,March,1,Ed Sheeran,Drunk,+,3/3/2021 8:16:00 PM,3/3/2021 3:16:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,6184,0.771816667,46309
2021,January,1,Ed Sheeran,Drunk,+,1/12/2021 7:56:00 PM,1/12/2021 2:56:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,4586,3.334883333,200093
2021,March,1,Ed Sheeran,Drunk,+,3/3/2021 7:01:00 PM,3/3/2021 2:01:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,6168,3.334883333,200093
2021,March,1,Ed Sheeran,Drunk,+,3/26/2021 5:48:00 PM,3/26/2021 12:48:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,7512,3.334883333,200093
2021,April,1,Ed Sheeran,Drunk,+,4/2/2021 5:23:00 PM,4/2/2021 12:23:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,7935,3.334883333,200093
2021,May,1,Ed Sheeran,Drunk,+,5/15/2021 8:13:00 PM,5/15/2021 3:13:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,9826,3.334883333,200093
2021,June,1,Ed Sheeran,Drunk,+,6/6/2021 8:15:00 PM,6/6/2021 3:15:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,10862,3.334883333,200093
2021,June,1,Ed Sheeran,Drunk,+,6/8/2021 1:32:00 PM,6/8/2021 8:32:00 AM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,10915,3.334883333,200093
2021,June,1,Ed Sheeran,Drunk,+,6/29/2021 5:17:00 AM,6/29/2021 12:17:00 AM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,12468,3.334883333,200093
2021,July,1,Ed Sheeran,Drunk,+,7/6/2021 4:00:00 AM,7/5/2021 11:00:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,12935,3.334883333,200093
2021,August,1,Ed Sheeran,Drunk,+,8/28/2021 5:58:00 PM,8/28/2021 12:58:00 PM,51Be0m3caz9EourH3LIHvY,Ed Sheeran:Drunk,15911,3.334883333,200093
2021,August,1,Ed Sheeran,Lego House,+,8/19/2021 7:57:00 PM,8/19/2021 2:57:00 PM,53Pgsvu3qSYO2aXt5J2vcL,Ed Sheeran:Lego House,15579,0.070033333,4202
2021,March,1,Ed Sheeran,Lego House,+,3/3/2021 7:26:00 PM,3/3/2021 2:26:00 PM,53Pgsvu3qSYO2aXt5J2vcL,Ed Sheeran:Lego House,6175,3.084883333,185093
2021,March,1,Ed Sheeran,The City,+,3/3/2021 7:23:00 PM,3/3/2021 2:23:00 PM,6j6pSj2RdGxtnOhxHsWqQZ,Ed Sheeran:The City,6174,3.90555,234333
2021,April,1,Ed Sheeran,U.N.I.,+,4/4/2021 3:10:00 AM,4/3/2021 10:10:00 PM,7fVR8piTfS8dhqSzph50qB,Ed Sheeran:U.N.I.,8024,0.955716667,57343
2021,March,1,Ed Sheeran,U.N.I.,+,3/3/2021 7:04:00 PM,3/3/2021 2:04:00 PM,7fVR8piTfS8dhqSzph50qB,Ed Sheeran:U.N.I.,6169,3.81,228600
2021,August,1,The Summer Set,Cross Your Fingers,...In Color,8/18/2021 1:56:00 PM,8/18/2021 8:56:00 AM,4HLiH9qL6RaXfdQLj2xRME,The Summer Set:Cross Your Fingers,15490,3.302,198120
2021,July,1,The Beatles,Hey Jude - Remastered 2015,1,7/24/2021 9:47:00 PM,7/24/2021 4:47:00 PM,0aym2LBJBk9DAYuHHutrIl,The Beatles:Hey Jude - Remastered 2015,14268,5.582033333,334922
2021,May,1,The Beatles,"Hello, Goodbye - Remastered 2015",1,5/16/2021 10:11:00 PM,5/16/2021 5:11:00 PM,0hqjsgWRfMBf2s8xsvRq1M,"The Beatles:Hello, Goodbye - Remastered 2015",9889,0.012083333,725
2021,May,1,The Beatles,Help! - Remastered 2015,1,5/16/2021 10:33:00 PM,5/16/2021 5:33:00 PM,3Smida2eCUsLzDcmZqXEZ3,The Beatles:Help! - Remastered 2015,9896,0.59635,35781
2021,July,1,The Beatles,Help! - Remastered 2015,1,7/24/2021 3:18:00 PM,7/24/2021 10:18:00 AM,3Smida2eCUsLzDcmZqXEZ3,The Beatles:Help! - Remastered 2015,14134,2.320666667,139240
